,player_id,season,games,yellow_cards,red_cards,goals,assists,minutes_played
53907,186790,2015,9,0,0,0,1,425
53908,186790,2016,5,0,0,0,2,315
53909,186796,2013,1,0,0,0,0,32
53910,186796,2014,3,1,0,1,0,86
53911,186798,2022,15,4,0,1,1,1119
53912,186798,2023,18,0,0,1,1,765
53913,186798,2024,11,0,0,1,2,650
53914,186848,2019,12,1,0,1,1,387
53915,186848,2020,6,1,0,1,0,426
53916,186848,2021,11,3,0,1,1,162
53917,186848,2022,30,10,0,1,1,1263
53918,186848,2023,33,5,0,0,2,2299
53919,186848,2024,13,1,0,0,0,576
53920,186848,2025,1,0,0,0,0,17
53921,186858,2012,1,0,0,0,0,13
53922,186858,2013,7,0,0,1,2,290
53923,186858,2014,18,4,0,1,1,956
53924,186858,2015,26,1,0,1,0,1414
53925,186858,2016,3,0,0,0,0,33
53926,186862,2014,15,3,0,0,1,1350
53927,186862,2015,35,11,0,2,1,3046
53928,186862,2016,21,4,0,0,0,1381
53929,186862,2018,9,3,0,1,0,466
53930,186862,2019,10,4,0,1,0,764
53931,186862,2020,17,5,0,2,1,1372
53932,186862,2021,37,8,1,2,0,3155
53933,186862,2022,26,7,0,0,0,2079
53934,186862,2023,12,5,0,0,0,950
53935,186863,2015,14,6,0,1,1,1000
53936,186863,2016,21,8,0,0,2,1690
53937,186863,2017,18,9,0,0,2,1380
53938,186863,2018,15,6,0,0,0,1195
53939,186878,2013,15,3,0,1,1,1350
53940,186878,2014,19,4,0,3,1,1710
53941,186878,2018,3,1,0,0,0,270
53942,186891,2012,8,1,0,0,1,657
53943,186891,2013,5,0,0,0,0,382
53944,186891,2016,7,0,0,0,0,614
53945,186891,2017,7,2,0,0,0,343
53946,186891,2019,2,0,0,0,0,104
53947,186891,2020,3,0,0,1,1,330
53948,186901,2020,1,0,0,0,0,90
53949,186901,2021,3,0,0,0,0,300
53950,186901,2022,2,0,0,0,0,180
53951,186901,2023,7,0,0,0,0,630
53952,186901,2024,2,0,0,0,0,180
53953,186922,2013,8,1,0,0,0,297
53954,186923,2014,4,0,0,0,0,360
53955,186923,2019,1,0,0,0,0,90
53956,186924,2018,1,0,0,0,0,90
53957,186924,2019,19,1,0,4,1,1139
53958,186924,2020,8,1,0,1,1,387
53959,186924,2021,17,2,0,8,4,1518
53960,186926,2017,23,3,0,0,2,1732
53961,186926,2018,10,0,0,0,0,861
53962,186988,2019,18,2,0,2,2,861
53963,186988,2020,12,5,0,3,0,559
53964,186988,2021,1,0,0,1,0,90
53965,186988,2022,30,5,1,8,2,762
53966,186988,2023,26,2,0,2,2,892
53967,186988,2024,11,0,0,1,0,138
53968,186997,2012,19,0,0,0,2,540
53969,186997,2013,22,2,0,2,2,1333
53970,186997,2014,24,1,0,4,4,1521
53971,186997,2015,4,0,0,0,2,110
53972,186997,2016,12,0,0,2,0,386
53973,186997,2017,17,1,0,2,2,1284
53974,186997,2018,25,2,0,0,0,1168
53975,186997,2019,34,1,0,1,3,1479
53976,186997,2020,7,1,0,0,2,338
53977,186997,2022,1,0,0,0,0,27
53978,186997,2023,2,0,0,1,0,18
53979,187015,2018,7,1,0,1,1,585
53980,187015,2019,13,1,0,1,0,1125
53981,187024,2016,6,0,0,0,0,351
53982,187024,2017,21,4,0,0,5,1920
53983,187024,2018,15,1,0,0,1,1361
53984,187024,2019,34,1,0,0,4,3059
53985,187024,2020,34,5,0,1,2,2636
53986,187024,2021,17,3,0,0,1,1025
53987,187024,2022,24,3,0,0,2,1983
53988,187024,2023,25,1,0,2,2,1851
53989,187024,2024,12,2,0,0,0,816
53990,187042,2016,7,0,0,0,0,247
53991,187047,2019,6,0,0,0,0,492
53992,187047,2020,10,1,0,0,0,252
53993,187047,2025,9,2,0,1,0,732
53994,187077,2013,10,1,0,2,0,415
53995,187077,2014,9,0,0,0,0,182
53996,187077,2015,22,1,0,2,1,676
53997,187077,2016,7,0,0,2,1,462
53998,187077,2019,14,1,0,1,1,681
53999,187077,2020,4,0,0,0,1,71
54000,187090,2013,2,0,0,0,0,113
54001,187090,2014,9,1,0,0,0,795
54002,187090,2015,15,2,0,0,0,1135
54003,187097,2016,2,0,0,1,0,149
54004,187097,2017,4,0,0,0,0,83
54005,187097,2024,3,1,0,2,2,276
54006,187097,2025,12,0,0,2,2,894
54007,187098,2012,18,7,0,2,2,1609
54008,187098,2013,33,8,0,3,1,2910
54009,187098,2014,8,1,0,2,0,709
54010,187098,2017,4,0,0,0,0,276
54011,187098,2018,26,8,0,2,0,2167
54012,187103,2021,15,4,0,0,4,1043
54013,187103,2022,14,0,1,0,0,587
54014,187105,2012,17,2,0,0,0,1498
54015,187105,2013,22,1,0,4,2,1556
54016,187105,2014,11,1,0,2,0,729
54017,187105,2015,17,1,0,1,0,1139
54018,187105,2016,21,4,0,2,2,1789
54019,187105,2017,11,2,0,0,0,853
54020,187105,2018,21,4,0,1,0,1736
54021,187105,2020,13,3,0,0,0,1159
54022,187105,2021,27,2,0,2,2,1503
54023,187105,2022,22,2,0,1,0,1819
54024,187105,2023,31,5,1,3,1,2677
54025,187105,2024,31,6,0,2,1,2441
54026,187105,2025,11,2,0,1,0,935
54027,187115,2016,6,1,0,0,1,472
54028,187115,2017,4,1,0,0,0,60
54029,187147,2016,21,3,0,1,0,1701
54030,187147,2017,26,2,0,0,0,2078
54031,187147,2018,23,4,0,1,0,1717
54032,187147,2019,27,6,0,0,0,2406
54033,187147,2020,13,0,0,0,0,807
54034,187147,2021,7,0,0,0,0,585
54035,187147,2025,9,2,0,1,0,810
54036,187188,2014,14,2,0,0,0,1134
54037,187188,2015,37,5,0,0,2,3330
54038,187188,2016,20,3,0,0,0,1776
54039,187188,2017,11,0,0,0,0,741
54040,187188,2018,6,2,0,0,0,334
54041,187188,2021,17,3,0,0,1,1378
54042,187188,2022,30,3,0,2,2,2627
54043,187188,2023,28,4,0,4,4,2386
54044,187188,2024,36,5,0,4,4,2359
54045,187188,2025,15,1,1,2,1,984
54046,187191,2015,9,1,0,0,1,714
54047,187191,2016,19,1,0,0,0,929
54048,187191,2017,1,0,0,0,0,29
54049,187211,2019,13,4,0,0,0,1170
54050,187211,2020,23,11,0,0,3,1939
54051,187211,2021,13,5,1,0,0,998
54052,187211,2023,23,11,2,1,0,1810
54053,187211,2024,11,1,1,0,0,871
54054,187245,2012,7,2,0,0,0,421
54055,187245,2013,20,4,2,0,0,1677
54056,187245,2014,21,2,0,0,1,1509
54057,187245,2015,40,8,0,0,5,3516
54058,187245,2016,35,5,0,0,4,2745
54059,187245,2017,12,2,0,0,0,981
54060,187245,2018,12,2,0,1,0,852
54061,187245,2019,21,5,1,1,0,1845
54062,187245,2020,12,5,0,0,0,885
54063,187245,2021,22,6,0,0,0,1440
54064,187245,2022,11,1,0,0,2,546
54065,187245,2023,21,5,0,0,1,1190
54066,187245,2024,35,1,0,0,4,2745
54067,187245,2025,7,3,0,0,0,342
54068,187283,2013,18,3,0,0,0,1578
54069,187283,2014,30,7,2,0,2,2532
54070,187283,2015,35,8,0,0,1,2760
54071,187283,2016,32,10,0,0,3,2401
54072,187283,2017,17,1,0,0,1,1493
54073,187283,2019,14,3,0,0,0,771
54074,187283,2020,17,3,0,0,0,1515
54075,187283,2021,34,7,0,0,0,2956
54076,187283,2022,6,0,0,0,1,422
54077,187283,2023,3,1,0,0,0,93
54078,187285,2014,3,1,0,1,1,215
54079,187285,2015,2,0,0,0,0,45
54080,187288,2013,4,0,0,1,0,67
54081,187288,2014,17,0,0,0,1,1034
54082,187288,2015,3,0,0,0,1,60
54083,187288,2018,10,2,1,0,0,630
54084,187288,2019,1,0,0,0,0,5
54085,187290,2013,13,2,0,0,1,887
54086,187290,2014,2,0,0,0,0,32
54087,187290,2021,14,1,0,0,1,528
54088,187291,2014,19,2,0,1,0,1740
54089,187291,2015,10,1,0,0,0,880
54090,187291,2018,15,4,0,0,0,1339
54091,187291,2019,4,1,0,0,0,190
54092,187291,2022,6,0,0,0,0,468
54093,187291,2023,34,2,0,1,0,2257
54094,187291,2024,8,1,0,0,0,486
54095,187292,2013,6,0,0,1,1,397
54096,187292,2014,1,0,0,0,0,45
54097,187293,2012,4,0,0,0,0,306
54098,187293,2013,3,0,0,0,0,132
54099,187293,2014,18,1,0,1,1,1101
54100,187293,2015,21,3,0,0,1,1814
54101,187293,2016,39,3,0,1,2,3540
54102,187293,2017,37,3,0,2,2,3232
54103,187293,2018,2,1,0,0,0,110
54104,187293,2022,15,1,0,1,0,1126
54105,187293,2023,6,0,0,0,0,259
54106,187295,2015,13,1,0,2,1,1021
54107,187295,2016,16,2,0,3,1,1247
54108,187295,2018,1,0,0,0,0,12
54109,187296,2017,19,1,0,2,0,1663
54110,187296,2018,31,5,0,0,2,2735
54111,187296,2019,15,3,1,1,0,1250
54112,187298,2012,1,0,0,0,0,14
54113,187298,2013,21,1,0,3,4,1178
54114,187298,2014,25,3,0,1,4,1604
54115,187298,2015,37,2,0,14,4,3216
54116,187298,2016,31,2,0,2,5,1169
54117,187298,2017,30,0,0,4,1,1570
54118,187298,2018,20,1,0,1,1,975
54119,187298,2019,21,3,0,4,3,1308
54120,187298,2020,1,0,0,0,0,84
54121,187299,2012,2,0,0,0,0,5
54122,187299,2013,2,0,0,0,0,27
54123,187299,2018,17,0,0,0,0,1393
54124,187299,2019,16,0,0,0,1,1440
54125,187299,2021,12,0,0,0,0,975
54126,187299,2022,4,0,0,0,0,312
54127,187301,2013,2,0,0,0,0,180
54128,187301,2014,31,3,0,2,2,2337
54129,187301,2015,15,1,0,1,0,708
54130,187301,2016,12,0,0,0,2,936
54131,187301,2017,24,2,0,1,1,1721
54132,187301,2018,21,2,0,0,2,1258
54133,187301,2019,5,0,0,0,0,243
54134,187309,2021,11,2,0,1,0,714
54135,187309,2022,18,2,0,2,1,1414
54136,187329,2012,1,0,0,0,0,1
54137,187329,2013,1,0,0,0,0,90
54138,187329,2014,5,0,0,0,0,385
54139,187329,2015,14,3,0,0,1,1102
54140,187329,2016,27,3,1,0,5,2117
54141,187329,2017,18,7,1,1,1,1175
54142,187329,2018,22,6,0,0,0,1727
54143,187329,2019,7,0,0,1,0,402
54144,187329,2020,17,2,0,1,2,1347
54145,187329,2021,34,6,0,4,7,2901
54146,187329,2022,28,4,0,3,4,2478
54147,187329,2023,26,3,0,0,2,1859
54148,187329,2024,5,1,0,0,0,254
54149,187359,2018,14,4,0,0,1,957
54150,187359,2019,7,1,1,0,1,486
54151,187359,2020,5,0,0,0,1,347
54152,187364,2018,9,3,0,0,2,385
54153,187364,2019,6,2,0,0,0,305
54154,187384,2022,13,1,0,0,2,501
54155,187384,2023,21,3,0,1,0,724
54156,187392,2014,17,4,0,2,4,1095
54157,187392,2015,20,1,0,1,2,1053
54158,187392,2016,20,3,0,2,2,876
54159,187392,2017,2,0,0,0,0,19
54160,187392,2018,7,1,0,0,1,121
54161,187460,2013,2,0,0,0,0,103
54162,187460,2015,21,1,0,7,1,1309
54163,187460,2016,28,4,0,0,1,1345
54164,187460,2017,24,1,0,3,3,870
54165,187460,2018,20,2,0,1,1,636
54166,187460,2019,21,2,0,2,2,1124
54167,187460,2020,24,6,1,3,2,1512
54168,187460,2021,29,4,1,1,5,1844
54169,187460,2022,27,3,0,1,3,1578
54170,187460,2023,10,3,0,1,0,493
54171,187491,2014,7,0,0,0,0,565
54172,187491,2015,30,3,0,0,0,2537
54173,187491,2016,4,1,0,0,0,271
54174,187491,2017,18,1,0,0,0,1620
54175,187491,2018,29,5,0,1,0,2610
54176,187491,2019,23,1,0,2,0,1894
54177,187491,2020,8,0,1,0,0,619
54178,187491,2021,25,1,0,1,1,1993
54179,187491,2022,19,5,0,0,1,1667
54180,187491,2023,4,1,0,0,1,248
54181,187492,2014,29,1,0,3,7,1117
54182,187492,2015,44,0,0,6,5,1898
54183,187492,2016,42,0,0,10,11,2902
54184,187492,2017,38,0,0,6,10,2654
54185,187492,2018,42,0,0,10,8,2916
54186,187492,2019,44,1,0,13,14,3394
54187,187492,2020,40,0,0,2,10,2214
54188,187492,2021,43,0,0,8,7,2496
54189,187492,2022,41,3,0,9,7,2813
54190,187492,2023,45,3,0,12,14,3358
54191,187492,2024,42,2,0,6,14,3061
54192,187492,2025,19,0,0,1,5,1408
54193,187496,2015,1,0,0,0,0,12
54194,187496,2016,3,0,0,0,0,72
54195,187496,2017,1,0,0,0,0,7
54196,187499,2016,5,0,0,1,0,133
54197,187499,2017,3,0,0,0,0,54
54198,187499,2018,1,0,0,0,1,19
54199,187499,2023,6,1,0,0,0,258
54200,187499,2024,10,0,0,1,0,357
54201,187499,2025,5,0,0,1,0,104
54202,187507,2013,7,1,0,0,0,336
54203,187507,2014,17,1,0,1,1,930
54204,187507,2015,23,3,0,2,2,1490
54205,187507,2016,13,0,0,1,0,916
54206,187507,2018,20,2,0,4,6,1680
54207,187507,2019,38,6,0,11,9,3362
54208,187507,2020,28,0,0,2,4,2355
54209,187507,2021,18,2,0,2,2,1066
54210,187507,2022,14,1,0,1,1,1194
54211,187507,2023,21,1,0,3,3,1805
54212,187530,2013,1,0,0,0,0,19
54213,187530,2014,10,0,0,1,0,301
54214,187530,2015,10,1,0,0,1,557
54215,187530,2016,18,4,0,1,2,1187
54216,187530,2017,39,8,0,1,3,3269
54217,187530,2018,22,2,0,0,4,1877
54218,187530,2019,19,2,0,0,5,1483
54219,187530,2020,5,0,0,0,1,274
54220,187530,2022,1,0,0,0,0,90
54221,187532,2022,10,1,0,0,0,386
54222,187532,2023,14,1,0,1,0,442
54223,187587,2013,3,1,0,0,0,79
54224,187587,2014,2,0,0,2,0,77
54225,187587,2015,7,3,1,1,0,444
54226,187587,2016,18,6,0,0,2,841
54227,187587,2017,36,11,0,7,1,2617
54228,187587,2018,29,10,0,10,4,1799
54229,187587,2019,34,6,1,8,5,2112
54230,187587,2020,36,6,1,13,10,2377
54231,187587,2021,31,4,1,12,5,1819
54232,187587,2022,32,4,0,4,2,1149
54233,187587,2023,30,7,0,0,2,973
54234,187587,2024,22,4,0,1,1,617
54235,187587,2025,7,0,1,0,0,75
54236,187594,2013,1,0,0,0,0,90
54237,187594,2017,4,0,1,0,0,360
54238,187594,2018,12,0,0,0,0,1080
54239,187594,2019,11,0,0,0,0,950
54240,187598,2014,16,3,0,2,3,878
54241,187598,2015,17,1,0,0,2,919
54242,187598,2016,26,3,0,1,0,1169
54243,187598,2017,29,1,0,2,0,1180
54244,187598,2018,15,0,0,0,0,415
54245,187601,2012,4,0,0,0,0,82
54246,187601,2014,2,0,0,0,0,109
54247,187601,2017,10,2,0,0,0,830
54248,187601,2018,26,5,0,0,0,2101
54249,187601,2019,3,0,0,0,0,270
54250,187601,2020,4,1,0,0,0,360
54251,187602,2013,9,0,0,1,0,500
54252,187602,2014,4,0,0,0,0,238
54253,187603,2013,1,0,1,0,0,57
54254,187603,2014,5,0,0,0,1,360
54255,187603,2015,10,1,0,0,1,697
54256,187622,2016,14,1,0,2,0,771
54257,187622,2017,14,2,0,5,0,971
54258,187624,2018,14,0,0,0,0,1216
54259,187624,2020,1,0,0,0,0,90
54260,187624,2021,8,0,0,0,0,720
54261,187624,2022,2,0,0,0,0,180
54262,187624,2023,17,4,0,0,0,1530
54263,187624,2024,6,0,0,0,0,540
54264,187624,2025,1,0,0,0,0,90
54265,187673,2014,1,0,0,0,0,23
54266,187673,2015,1,0,0,0,0,9
54267,187674,2013,1,0,0,0,0,13
54268,187697,2016,7,1,0,0,0,410
54269,187697,2017,29,3,1,1,4,1486
54270,187697,2018,30,8,0,1,4,2177
54271,187697,2019,8,1,0,0,0,171
54272,187697,2020,7,1,0,0,0,276
54273,187718,2014,7,1,0,0,0,219
54274,187718,2015,17,1,0,0,1,774
54275,187718,2016,28,6,0,0,1,2421
54276,187718,2017,22,4,0,0,3,1676
54277,187718,2018,18,4,0,0,1,1247
54278,187718,2019,29,8,0,1,2,2298
54279,187718,2020,35,5,0,0,1,2963
54280,187718,2021,45,8,0,3,3,3979
54281,187718,2022,24,4,0,0,1,1875
54282,187718,2023,26,4,0,0,3,2032
54283,187718,2024,31,7,0,0,6,2472
54284,187718,2025,17,2,0,0,0,1530
54285,187744,2012,24,4,0,6,6,1805
54286,187744,2013,16,2,0,2,3,884
54287,187744,2014,22,1,0,5,5,928
54288,187744,2015,30,2,0,6,7,2393
54289,187744,2016,13,0,0,0,5,829
54290,187744,2017,1,0,0,0,0,90
54291,187759,2012,13,1,0,0,0,1037
54292,187759,2013,6,0,0,0,0,340
54293,187759,2017,1,0,0,0,0,90
54294,187786,2012,2,0,0,0,0,66
54295,187786,2013,3,1,0,0,0,76
54296,187786,2014,18,0,0,0,0,672
54297,187786,2015,7,0,0,0,0,283
54298,187798,2012,4,2,0,0,0,360
54299,187798,2013,26,4,0,0,0,2340
54300,187798,2014,16,2,0,0,0,1440
54301,187798,2015,5,1,0,0,0,450
54302,187798,2016,16,2,0,0,0,1440
54303,187798,2017,6,2,0,0,0,540
54304,187798,2018,16,0,0,0,0,1402
54305,187798,2019,33,5,0,0,0,3000
54306,187798,2020,25,2,0,0,0,2250
54307,187798,2021,20,1,0,0,0,1800
54308,187798,2022,7,0,0,0,0,630
54309,187798,2024,14,1,0,0,0,1215
54310,187798,2025,2,0,0,0,0,129
54311,187800,2012,9,1,0,0,0,643
54312,187800,2013,5,0,0,1,0,405
54313,187800,2014,16,2,0,0,0,1338
54314,187809,2012,9,2,0,0,0,544
54315,187809,2013,33,8,0,4,4,1836
54316,187809,2014,27,3,1,4,2,1350
54317,187809,2015,17,0,0,2,1,953
54318,187809,2016,13,0,0,0,1,704
54319,187809,2017,38,5,0,1,4,2150
54320,187809,2018,37,0,0,7,6,2123
54321,187809,2019,27,4,0,3,4,1791
54322,187809,2020,9,2,0,0,1,284
54323,187809,2021,19,2,0,8,2,1699
54324,187809,2022,27,8,0,2,4,2231
54325,187809,2023,35,3,0,5,9,2560
54326,187809,2024,14,2,0,2,2,1013
54327,187809,2025,10,0,0,1,2,584
54328,187847,2012,13,2,0,2,0,290
54329,187847,2013,22,2,0,2,3,830
54330,187847,2014,8,0,0,2,0,304
54331,187847,2015,18,3,0,4,0,988
54332,187847,2016,26,2,0,1,2,1304
54333,187847,2017,30,6,0,3,3,2196
54334,187847,2018,31,8,0,1,6,2080
54335,187847,2019,8,2,0,0,0,244
54336,187847,2020,6,1,0,0,0,364
54337,187847,2021,7,1,0,2,0,410
54338,187847,2022,12,1,0,2,1,762
54339,187860,2012,5,1,0,0,0,139
54340,187860,2013,1,0,0,0,0,6
54341,187860,2015,22,6,0,1,0,1588
54342,187860,2016,32,6,0,2,3,2376
54343,187860,2017,36,8,0,3,1,2154
54344,187860,2018,18,4,0,0,0,1363
54345,187860,2019,13,2,1,1,1,962
54346,187860,2020,23,5,0,1,0,1547
54347,187860,2021,17,4,0,1,2,700
54348,187860,2024,4,1,0,0,0,52
54349,187860,2025,6,1,0,0,0,47
54350,187896,2013,32,10,1,2,1,2698
54351,187896,2014,16,6,0,0,0,1225
54352,187896,2015,1,0,0,0,0,36
54353,187896,2016,2,0,0,0,0,73
54354,187896,2017,23,2,0,0,0,1948
54355,187896,2018,16,4,0,0,0,1289
54356,187896,2019,8,1,0,1,0,546
54357,187908,2014,11,1,0,0,0,919
54358,187908,2015,7,0,0,0,0,532
54359,187908,2016,2,0,0,0,0,97
54360,187908,2018,7,2,0,0,0,404
54361,187908,2019,5,1,0,0,0,118
54362,187908,2020,7,1,0,0,0,320
54363,187908,2022,6,0,0,0,0,495
54364,187908,2023,6,1,0,0,0,500
54365,187914,2012,6,0,0,1,0,259
54366,187914,2013,6,2,0,0,0,135
54367,187915,2012,3,1,0,0,0,270
54368,187915,2013,11,1,0,0,0,770
54369,187957,2012,16,1,0,0,0,968
54370,187957,2013,13,0,0,0,1,1170
54371,187957,2014,16,3,0,0,2,1209
54372,187957,2015,30,8,0,1,0,2469
54373,187957,2016,29,12,0,0,2,2164
54374,187957,2017,16,5,0,0,0,1015
54375,187957,2018,7,0,0,0,0,630
54376,187959,2012,13,4,0,4,1,702
54377,187959,2013,26,5,0,2,4,1484
54378,187959,2014,18,1,0,3,3,1128
54379,187961,2012,2,0,0,0,0,210
54380,187961,2013,7,0,0,0,1,459
54381,187961,2014,9,1,0,0,0,503
54382,187961,2015,7,3,0,0,0,571
54383,187962,2013,14,3,0,0,0,1182
54384,187962,2014,27,6,0,0,3,2339
54385,187962,2015,11,3,0,0,0,904
54386,187962,2018,11,1,0,0,2,931
54387,187962,2019,12,5,0,0,0,932
54388,187962,2020,19,7,0,0,0,1250
54389,187962,2021,8,0,0,0,0,460
54390,187976,2016,3,0,0,0,0,270
54391,187976,2017,19,4,0,1,0,1399
54392,187976,2018,1,0,0,0,0,15
54393,188077,2013,1,0,0,0,0,2
54394,188077,2014,34,4,0,6,2,1648
54395,188077,2015,37,4,0,4,7,2634
54396,188077,2016,12,0,0,2,0,548
54397,188077,2017,38,6,0,12,11,2586
54398,188077,2018,36,3,0,8,9,2498
54399,188077,2019,44,7,1,21,16,3352
54400,188077,2020,38,4,0,7,14,2732
54401,188077,2021,14,1,0,2,3,998
54402,188077,2022,15,1,0,1,0,755
54403,188077,2023,40,3,0,2,3,2792
54404,188077,2024,40,10,0,1,4,3025
54405,188077,2025,13,4,0,1,2,973
54406,188131,2016,30,1,0,4,4,1895
54407,188131,2017,39,2,0,13,1,2223
54408,188131,2018,4,0,0,0,1,288
54409,188131,2020,7,2,0,1,0,400
54410,188131,2021,28,2,0,4,0,915
54411,188157,2013,14,5,0,0,1,790
54412,188157,2014,9,0,0,0,0,532
54413,188157,2015,5,1,0,0,0,346
54414,188157,2016,39,6,0,1,2,2401
54415,188157,2017,19,1,0,0,0,680
54416,188157,2018,13,3,0,0,0,533
54417,188157,2019,12,2,0,0,1,562
54418,188157,2020,19,2,0,0,0,964
54419,188180,2015,15,0,1,3,2,760
54420,188180,2016,41,7,0,6,6,2839
54421,188180,2017,34,7,1,11,7,2635
54422,188180,2018,31,4,0,11,4,2539
54423,188180,2019,27,9,1,11,3,1895
54424,188180,2020,28,2,0,6,2,1592
54425,188180,2022,16,1,0,2,2,806
54426,188180,2023,23,4,0,3,0,1034
54427,188180,2024,8,2,0,1,0,344
54428,188180,2025,2,0,0,1,1,31
54429,188312,2017,13,0,0,1,0,628
54430,188312,2018,5,0,0,0,0,266
54431,188335,2013,7,2,0,0,0,295
54432,188335,2014,4,0,0,0,0,100
54433,188335,2016,23,4,0,4,2,1274
54434,188335,2018,23,6,0,2,1,1730
54435,188335,2019,15,4,0,1,2,1132
54436,188335,2020,20,7,0,2,1,1276
54437,188335,2021,9,2,0,0,0,614
54438,188335,2023,19,5,0,1,3,1169
54439,188335,2024,30,13,0,3,2,2157
54440,188335,2025,11,1,0,0,0,795
54441,188338,2012,8,1,0,0,0,195
54442,188338,2013,15,3,0,0,1,293
54443,188338,2014,4,0,0,0,1,109
54444,188338,2015,4,0,0,0,0,181
54445,188338,2016,16,2,0,3,2,372
54446,188338,2017,21,2,0,7,0,1510
54447,188338,2018,19,3,0,5,5,1465
54448,188338,2019,18,3,0,4,2,1117
54449,188338,2020,7,1,0,1,1,546
54450,188338,2021,19,4,0,4,2,805
54451,188338,2022,14,2,0,0,0,498
54452,188338,2023,22,4,0,4,6,1106
54453,188436,2023,1,0,0,0,0,15
54454,188470,2013,3,0,0,0,0,59
54455,188470,2022,18,6,0,3,0,1580
54456,188470,2023,33,9,0,1,0,2890
54457,188470,2024,13,5,0,1,1,1170
54458,188470,2025,8,3,2,0,0,626
54459,188498,2013,15,2,0,2,3,847
54460,188498,2014,13,3,0,3,1,483
54461,188498,2015,16,3,0,0,0,501
54462,188498,2016,3,0,1,0,0,86
54463,188501,2014,5,1,0,0,0,116
54464,188501,2016,6,1,0,2,1,226
54465,188501,2017,7,1,0,0,0,304
54466,188588,2012,5,1,0,0,1,405
54467,188588,2013,26,2,0,0,1,1885
54468,188588,2014,13,0,0,0,1,845
54469,188588,2015,24,8,0,0,2,1652
54470,188588,2016,25,4,0,2,3,1925
54471,188588,2017,19,4,0,1,2,1164
54472,188588,2018,25,5,1,0,3,1991
54473,188588,2019,8,0,0,0,1,501
54474,188613,2021,3,0,0,0,0,225
54475,188650,2020,19,7,0,0,0,1665
54476,188650,2021,19,7,0,0,0,1680
54477,188650,2022,22,2,0,0,2,1952
54478,188650,2023,11,2,0,0,0,753
54479,188650,2024,9,2,0,0,2,765
54480,188651,2014,6,2,0,0,0,254
54481,188651,2018,4,0,0,0,0,49
54482,188651,2019,24,3,0,5,3,1273
54483,188651,2020,11,1,0,1,2,426
54484,188660,2014,7,1,0,0,0,435
54485,188660,2015,33,3,1,1,0,2905
54486,188660,2016,26,9,0,2,1,2332
54487,188660,2017,32,7,1,1,2,2752
54488,188660,2018,31,11,0,2,3,2796
54489,188660,2019,36,6,0,2,2,3234
54490,188660,2020,8,0,0,1,0,675
54491,188669,2013,11,4,0,0,0,665
54492,188669,2014,8,3,0,1,0,433
54493,188669,2018,9,5,0,0,0,584
54494,188669,2019,8,3,0,0,1,633
54495,188689,2012,3,1,0,0,0,189
54496,188689,2013,2,0,0,0,0,124
54497,188733,2013,7,0,0,0,1,314
54498,188733,2015,2,0,0,0,1,87
54499,188838,2015,16,5,0,0,0,1367
54500,188838,2016,27,9,0,1,0,2256
54501,188838,2017,14,5,0,0,0,953
54502,188838,2018,32,10,0,0,0,2645
54503,188838,2019,21,7,1,0,1,1597
54504,188838,2020,19,4,0,1,0,1625
54505,188838,2021,15,4,0,0,0,1211
54506,188853,2012,9,1,0,1,0,455
54507,188853,2013,31,2,0,2,4,1509
54508,188853,2014,14,1,0,1,2,767
54509,188853,2015,20,0,0,0,1,936
54510,188853,2016,36,9,0,5,13,3138
54511,188853,2017,34,4,0,6,8,2772
54512,188853,2018,42,7,0,8,21,3518
54513,188853,2019,9,3,0,1,0,700
54514,188853,2023,12,1,0,4,3,815
54515,188854,2013,19,3,0,0,1,1086
54516,188854,2014,19,3,0,2,2,1119
54517,188854,2015,21,1,0,2,3,1331
54518,188854,2016,45,6,0,5,3,3458
54519,188854,2017,46,12,0,5,3,3634
54520,188854,2018,43,6,0,2,2,3206
54521,188854,2019,24,2,0,0,2,1117
54522,188854,2020,41,7,0,3,6,2597
54523,188854,2021,57,8,1,6,6,3917
54524,188854,2022,32,3,0,3,3,1664
54525,188854,2023,30,1,1,3,1,1316
54526,188854,2024,9,0,0,0,0,188
54527,188862,2015,3,1,0,0,0,225
54528,188862,2016,11,2,0,0,1,889
54529,188862,2017,7,2,0,0,0,413
54530,188862,2019,25,3,0,0,1,1789
54531,188862,2020,19,1,0,0,2,1577
54532,188862,2021,29,7,0,0,2,2175
54533,188862,2022,14,2,0,0,1,1036
54534,188862,2023,1,0,0,0,0,90
54535,188888,2015,24,2,0,4,6,1515
54536,188888,2016,28,1,0,2,2,1495
54537,188888,2017,32,5,0,3,7,2491
54538,188888,2018,27,3,0,3,3,2213
54539,188888,2019,28,2,0,6,10,2035
54540,188888,2020,17,1,0,1,2,1022
54541,188888,2021,21,5,0,3,3,1074
54542,188888,2022,42,4,0,13,9,3065
54543,188888,2023,43,4,0,7,7,3173
54544,188888,2024,39,2,0,5,3,1980
54545,188888,2025,13,0,1,1,2,590
54546,188905,2012,7,0,0,0,0,116
54547,188905,2013,1,0,0,0,0,10
54548,188905,2015,4,0,0,0,0,89
54549,188905,2016,31,4,0,5,2,1729
54550,188905,2017,25,5,0,4,1,1829
54551,188905,2018,23,1,0,2,2,1407
54552,188905,2019,24,6,0,2,3,1093
54553,188905,2020,5,0,0,0,0,193
54554,188911,2017,13,0,0,6,2,1069
54555,188911,2018,31,3,0,9,15,2746
54556,188911,2019,17,1,0,0,2,841
